ID OMM station;Date;Pression au niveau mer;Variation de pression en 3 heures;Type de tendance barométrique;Direction du vent moyen 10 mn;Vitesse du vent moyen 10 mn;Température;Point de rosée;Humidité;Visibilité horizontale;Temps présent;Temps passé 1;Temps passé 2;Nebulosité totale;Nébulosité  des nuages de l' étage inférieur;Hauteur de la base des nuages de l'étage inférieur;Type des nuages de l'étage inférieur;Type des nuages de l'étage moyen;Type des nuages de l'étage supérieur;Pression station;Niveau barométrique;Géopotentiel;Variation de pression en 24 heures;Température minimale sur 12 heures;Température minimale sur 24 heures;Température maximale sur 12 heures;Température maximale sur 24 heures;Température minimale du sol sur 12 heures;Méthode de mesure Température du thermomètre mouillé;Température du thermomètre mouillé;Rafale sur les 10 dernières minutes;Rafales sur une période;Periode de mesure de la rafale;Etat du sol;Hauteur totale de la couche de neige, glace, autre au sol;Hauteur de la neige fraîche;Periode de mesure de la neige fraiche;Précipitations dans la dernière heure;Précipitations dans les 3 dernières heures;Précipitations dans les 6 dernières heures;Précipitations dans les 12 dernières heures;Précipitations dans les 24 dernières heures;Phénomène spécial 1;Phénomène spécial 2;Phénomène spécial 3;Phénomène spécial 4;Nébulosité couche nuageuse 1;Type nuage 1;Hauteur de base 1;Nébulosité couche nuageuse 2;Type nuage 2;Hauteur de base 2;Nébulosité couche nuageuse 3;Type nuage 3;Hauteur de base 3;Nébulosité couche nuageuse 4;Type nuage 4;Hauteur de base 4;Coordonnees;Nom;Type de tendance barométrique;Temps passé 1;Temps présent;Température (°C);Température minimale sur 12 heures (°C);Température minimale sur 24 heures (°C);Température maximale sur 12 heures (°C);Température maximale sur 24 heures (°C);Température minimale du sol sur 12 heures (en °C);Altitude;Longitude;Latitude;communes (name);communes (code);EPCI (name);EPCI (code);department (name);department (code);region (name);region (code)
07481;2018-11-25T16:00:00+01:00;100490;-230.0;8;140;5.2;280.65;278.95;89;30000.0;60;Pluie;2;90.0;1;1250.0;35;27;;97620.0;;;-900.0;;;;;;;;7.4;8.2;-10.0;1;0.0;0.0;-30.0;-0.1;1.8;3.0;3.0;3.0;;;;;1.0;8;1290.0;1.0;6;1400.0;5.0;3;2200.0;7;4;2800.0;45.7265,5.077833;LYON-ST EXUPERY;8;Pluie;60;7.5;;;;;;235;5.077833;45.7265;Colombier-Saugnieu;69299;CC de l'Est Lyonnais (CCEL);246900575;Rhône;69;Auvergne-Rhône-Alpes;84
07481;2018-12-16T01:00:00+01:00;101770;-140.0;8;150;2.5;275.55;274.25;91;6190.0;60;Pluie;6;100.0;8;800.0;35;;;98800.0;;;-630.0;;;;;;;;3.8;6.7;-10.0;2;0.0;0.0;-60.0;0.4;0.8;1.6;1.6;1.6;;;;;8.0;6;990.0;;;;;;;;;;45.7265,5.077833;LYON-ST EXUPERY;8;Pluie;60;2.400000000000034;;;;;;235;5.077833;45.7265;Colombier-Saugnieu;69299;CC de l'Est Lyonnais (CCEL);246900575;Rhône;69;Auvergne-Rhône-Alpes;84
07481;2018-12-18T07:00:00+01:00;102780;-50.0;5;220;0.6;271.65;271.55;99;220.0;49;Brouillard ou brouillard glacé ou brume sèche épaisse;1;101.0;9;;62;61;60;99740.0;;;460.0;271.65;;279.65;;;;;1.5;2.2;-10.0;1;0.0;0.0;-60.0;0.0;0.0;0.0;0.0;-0.1;;;;;9.0;59;;;;;;;;;;;45.7265,5.077833;LYON-ST EXUPERY;5;Brouillard ou brouillard glacé ou brume sèche épaisse;49;-1.5;-1.5;;6.5;;;235;5.077833;45.7265;Colombier-Saugnieu;69299;CC de l'Est Lyonnais (CCEL);246900575;Rhône;69;Auvergne-Rhône-Alpes;84
07481;2019-02-02T13:00:00+01:00;99700;160.0;1;330;6.1;277.85;276.35;90;30000.0;1;Nuages couvrant plus de la moitié du ciel pendant toute la période considérée;2;90.0;7;450.0;36;;;96820.0;;;790.0;;;;;;;;9.9;9.9;-10.0;1;0.0;0.0;-60.0;0.0;0.0;1.4;2.8;8.2;;;;;7.0;7;330.0;;;;;;;;;;45.7265,5.077833;LYON-ST EXUPERY;1;Nuages couvrant plus de la moitié du ciel pendant toute la période considérée;1;4.7000000000000455;;;;;;235;5.077833;45.7265;Colombier-Saugnieu;69299;CC de l'Est Lyonnais (CCEL);246900575;Rhône;69;Auvergne-Rhône-Alpes;84
07481;2019-07-27T14:00:00+02:00;100330;-200.0;8;330;3.3;298.45;289.35;57;50000.0;1;Nuages couvrant plus de la moitié du ciel pendant toute la période considérée;2;75.0;5;800.0;38;20;11;97640.0;;;-550.0;;;;;;;;6.6;6.8;-10.0;0;0.0;0.0;-60.0;0.0;0.0;-0.1;-0.1;4.4;;;;;1.0;8;950.0;3.0;8;1000.0;4.0;6;1650.0;2;0;8000.0;45.7265,5.077833;LYON-ST EXUPERY;8;Nuages couvrant plus de la moitié du ciel pendant toute la période considérée;1;25.30000000000001;;;;;;235;5.077833;45.7265;Colombier-Saugnieu;69299;CC de l'Est Lyonnais (CCEL);246900575;Rhône;69;Auvergne-Rhône-Alpes;84
07481;2019-07-27T20:00:00+02:00;100230;80.0;3;300;2.0;291.85;290.65;93;12000.0;91;Orage(s) avec ou sans précipitations;6;100.0;6;250.0;38;26;;97480.0;;;-510.0;291.65;;299.65;;;;;3.9;13.1;-10.0;1;0.0;0.0;-60.0;0.6;2.4;2.4;2.4;6.8;;;;;1.0;8;200.0;2.0;6;1400.0;5.0;6;1800.0;7;3;3300.0;45.7265,5.077833;LYON-ST EXUPERY;3;Orage(s) avec ou sans précipitations;91;18.700000000000045;18.5;;26.5;;;235;5.077833;45.7265;Colombier-Saugnieu;69299;CC de l'Est Lyonnais (CCEL);246900575;Rhône;69;Auvergne-Rhône-Alpes;84
07481;2018-11-24T16:00:00+01:00;101370;-80.0;6;150;1.6;285.15;278.75;65;60000.0;3;Nuages couvrant plus de la moitié du ciel pendant toute la période considérée;2;90.0;3;;30;24;12;98520.0;;;170.0;;;;;;;;2.3;3.5;-10.0;1;0.0;0.0;-30.0;0.0;0.0;0.0;0.2;24.5;;;;;3.0;3;5400.0;6.0;0;6600.0;;;;;;;45.7265,5.077833;LYON-ST EXUPERY;6;Nuages couvrant plus de la moitié du ciel pendant toute la période considérée;3;12.0;;;;;;235;5.077833;45.7265;Colombier-Saugnieu;69299;CC de l'Est Lyonnais (CCEL);246900575;Rhône;69;Auvergne-Rhône-Alpes;84
07481;2018-12-04T07:00:00+01:00;102150;140.0;1;150;3.3;282.95;281.85;93;30000.0;25;Averse(s);6;75.0;6;1250.0;38;20;10;99250.0;;;520.0;282.15;;286.85;;;;;4.6;4.6;-10.0;1;0.0;0.0;-60.0;-0.1;-0.1;-0.1;-0.1;1.6;;;;;1.0;8;1100.0;6.0;6;1900.0;;;;;;;45.7265,5.077833;LYON-ST EXUPERY;1;Averse(s);25;9.800000000000011;9.0;;13.700000000000045;;;235;5.077833;45.7265;Colombier-Saugnieu;69299;CC de l'Est Lyonnais (CCEL);246900575;Rhône;69;Auvergne-Rhône-Alpes;84
07481;2018-11-07T19:00:00+01:00;101530;240.0;3;80;1.3;284.55;283.15;91;30000.0;60;Pluie;6;100.0;8;800.0;35;;;98670.0;;;450.0;282.95;;287.75;;;;;2.5;2.6;-10.0;2;0.0;0.0;-60.0;-0.1;1.0;1.2;1.2;1.2;;;;;5.0;6;720.0;8.0;6;1530.0;;;;;;;45.7265,5.077833;LYON-ST EXUPERY;3;Pluie;60;11.400000000000034;9.800000000000011;;14.600000000000023;;;235;5.077833;45.7265;Colombier-Saugnieu;69299;CC de l'Est Lyonnais (CCEL);246900575;Rhône;69;Auvergne-Rhône-Alpes;84
07481;2018-11-09T13:00:00+01:00;101420;-100.0;8;320;1.6;290.05;281.75;58;26020.0;0;Nuages ne couvrant pas plus de la moitié du ciel pendant toute la période considérée;0;;0;;;;;98610.0;;;-510.0;;;;;;;;3.2;5.6;-10.0;0;0.0;;;0.0;0.0;-0.1;-0.1;-0.1;;;;;;;;;;;;;;;;;45.7265,5.077833;LYON-ST EXUPERY;8;Nuages ne couvrant pas plus de la moitié du ciel pendant toute la période considérée;0;16.900000000000034;;;;;;235;5.077833;45.7265;Colombier-Saugnieu;69299;CC de l'Est Lyonnais (CCEL);246900575;Rhône;69;Auvergne-Rhône-Alpes;84
07481;2018-11-14T19:00:00+01:00;102550;-20.0;6;0;0.0;284.85;283.45;91;9000.0;2;Nuages ne couvrant pas plus de la moitié du ciel pendant toute la période considérée;0;0.0;0;;30;20;10;99660.0;;;-470.0;282.65;;289.95;;;;;0.8;1.6;-10.0;0;0.0;0.0;-60.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;45.7265,5.077833;LYON-ST EXUPERY;6;Nuages ne couvrant pas plus de la moitié du ciel pendant toute la période considérée;2;11.700000000000045;9.5;;16.80000000000001;;;235;5.077833;45.7265;Colombier-Saugnieu;69299;CC de l'Est Lyonnais (CCEL);246900575;Rhône;69;Auvergne-Rhône-Alpes;84
07481;2018-11-15T13:00:00+01:00;102360;-90.0;8;130;2.4;290.15;283.75;66;25000.0;2;Nuages ne couvrant pas plus de la moitié du ciel pendant toute la période considérée;0;25.0;0;;30;20;11;99530.0;;;-310.0;;;;;;;;3.8;5.3;-10.0;0;0.0;0.0;-60.0;0.0;0.0;0.0;0.2;0.2;;;;;2.0;0;8000.0;;;;;;;;;;45.7265,5.077833;LYON-ST EXUPERY;8;Nuages ne couvrant pas plus de la moitié du ciel pendant toute la période considérée;2;17.0;;;;;;235;5.077833;45.7265;Colombier-Saugnieu;69299;CC de l'Est Lyonnais (CCEL);246900575;Rhône;69;Auvergne-Rhône-Alpes;84
07481;2018-11-16T22:00:00+01:00;102340;-30.0;8;30;0.7;281.55;280.75;95;15000.0;2;Nuages couvrant plus de la moitié du ciel pendant toute la période considérée;2;100.0;8;;35;;;99420.0;;;-40.0;;;;;;;;1.2;3.6;-10.0;0;0.0;0.0;-30.0;0.0;0.0;0.0;0.0;0.0;;;;;2.0;7;150.0;4.0;7;340.0;8.0;6;530.0;;;;45.7265,5.077833;LYON-ST EXUPERY;8;Nuages couvrant plus de la moitié du ciel pendant toute la période considérée;2;8.400000000000034;;;;;;235;5.077833;45.7265;Colombier-Saugnieu;69299;CC de l'Est Lyonnais (CCEL);246900575;Rhône;69;Auvergne-Rhône-Alpes;84
07481;2018-11-17T10:00:00+01:00;102100;-40.0;6;360;2.2;280.35;279.95;97;5390.0;0;Nuages couvrant plus de la moitié du ciel pendant toute la période considérée;2;100.0;8;80.0;;;;99180.0;;;-420.0;;;;;;;;2.8;3.4;-10.0;0;0.0;;;0.0;0.0;0.0;0.0;0.0;;;;;7.0;;90.0;8.0;;510.0;;;;;;;45.7265,5.077833;LYON-ST EXUPERY;6;Nuages couvrant plus de la moitié du ciel pendant toute la période considérée;0;7.2000000000000455;;;;;;235;5.077833;45.7265;Colombier-Saugnieu;69299;CC de l'Est Lyonnais (CCEL);246900575;Rhône;69;Auvergne-Rhône-Alpes;84
07481;2018-12-13T07:00:00+01:00;101520;-120.0;6;20;1.9;269.95;269.95;100;6480.0;1;Nuages couvrant plus de la moitié du ciel pendant toute la période considérée;2;100.0;8;;36;;;98500.0;;;-770.0;269.75;;271.55;;;;;2.6;3.5;-10.0;4;0.0;0.0;-60.0;0.0;0.0;0.0;0.0;0.0;;;;;8.0;7;100.0;;;;;;;;;;45.7265,5.077833;LYON-ST EXUPERY;6;Nuages couvrant plus de la moitié du ciel pendant toute la période considérée;1;-3.1999999999999886;-3.3999999999999773;;-1.599999999999966;;;235;5.077833;45.7265;Colombier-Saugnieu;69299;CC de l'Est Lyonnais (CCEL);246900575;Rhône;69;Auvergne-Rhône-Alpes;84
07481;2019-03-03T13:00:00+01:00;101930;-180.0;8;140;2.5;285.75;279.55;66;30000.0;2;Nuages couvrant plus de la moitié du ciel pendant toute la période considérée;2;90.0;4;;30;23;12;99070.0;;;-190.0;;;;;;;;3.6;4.4;-10.0;1;0.0;0.0;-60.0;0.0;0.0;0.0;0.0;0.8;;;;;4.0;3;6000.0;7.0;0;9000.0;;;;;;;45.7265,5.077833;LYON-ST EXUPERY;8;Nuages couvrant plus de la moitié du ciel pendant toute la période considérée;2;12.600000000000023;;;;;;235;5.077833;45.7265;Colombier-Saugnieu;69299;CC de l'Est Lyonnais (CCEL);246900575;Rhône;69;Auvergne-Rhône-Alpes;84
07481;2019-03-09T04:00:00+01:00;102490;-30.0;8;140;2.6;281.65;277.05;73;35000.0;3;Nuages couvrant plus de la moitié du ciel pendant toute la période considérée;2;100.0;7;1750.0;35;;;99570.0;;;820.0;;;;;;;;3.3;4.2;-10.0;0;0.0;0.0;-30.0;0.0;0.0;0.0;0.0;-0.1;;;;;2.0;6;1700.0;7.0;6;1900.0;;;;;;;45.7265,5.077833;LYON-ST EXUPERY;8;Nuages couvrant plus de la moitié du ciel pendant toute la période considérée;3;8.5;;;;;;235;5.077833;45.7265;Colombier-Saugnieu;69299;CC de l'Est Lyonnais (CCEL);246900575;Rhône;69;Auvergne-Rhône-Alpes;84
07481;2019-03-10T01:00:00+01:00;102410;-190.0;7;160;3.3;284.45;282.55;88;30000.0;3;Nuages couvrant plus de la moitié du ciel pendant toute la période considérée;2;100.0;7;;35;;;99520.0;;;-80.0;;;;;;;;4.8;6.8;-10.0;0;0.0;0.0;-60.0;0.0;0.4;0.4;0.4;1.0;;;;;6.0;6;1260.0;7.0;6;2000.0;;;;;;;45.7265,5.077833;LYON-ST EXUPERY;7;Nuages couvrant plus de la moitié du ciel pendant toute la période considérée;3;11.300000000000011;;;;;;235;5.077833;45.7265;Colombier-Saugnieu;69299;CC de l'Est Lyonnais (CCEL);246900575;Rhône;69;Auvergne-Rhône-Alpes;84
07481;2019-04-09T20:00:00+02:00;100700;20.0;3;340;5.2;288.05;277.95;51;50000.0;3;Nuages couvrant plus de la moitié du ciel pendant toute la période considérée;2;75.0;1;1750.0;31;23;11;97890.0;;;-330.0;278.55;;290.05;;;;;6.7;8.7;-10.0;0;0.0;0.0;-60.0;0.0;0.0;0.0;0.0;0.0;;;;;1.0;8;1600.0;2.0;3;6300.0;5.0;0;8000.0;;;;45.7265,5.077833;LYON-ST EXUPERY;3;Nuages couvrant plus de la moitié du ciel pendant toute la période considérée;3;14.900000000000034;5.400000000000034;;16.900000000000034;;;235;5.077833;45.7265;Colombier-Saugnieu;69299;CC de l'Est Lyonnais (CCEL);246900575;Rhône;69;Auvergne-Rhône-Alpes;84
07481;2019-04-14T14:00:00+02:00;101870;-20.0;6;360;7.3;281.75;268.25;38;30000.0;1;Nuages ne couvrant pas plus de la moitié du ciel pendant toute la période considérée;0;10.0;1;1250.0;31;20;10;98960.0;;;-50.0;;;;;;;;12.1;12.1;-10.0;0;0.0;0.0;-60.0;0.0;0.0;0.0;0.0;0.0;;;;;1.0;8;1350.0;;;;;;;;;;45.7265,5.077833;LYON-ST EXUPERY;6;Nuages ne couvrant pas plus de la moitié du ciel pendant toute la période considérée;1;8.600000000000023;;;;;;235;5.077833;45.7265;Colombier-Saugnieu;69299;CC de l'Est Lyonnais (CCEL);246900575;Rhône;69;Auvergne-Rhône-Alpes;84
07481;2019-04-14T20:00:00+02:00;101960;150.0;3;340;6.5;281.65;270.35;45;30000.0;3;Nuages couvrant plus de la moitié du ciel pendant une partie de la période considérée et couvrant la moitié du ciel, ou moins, pendant l’autre partie;1;60.0;0;7800.0;30;20;14;99050.0;;;120.0;274.25;;283.55;;;;;9.2;11.3;-10.0;0;0.0;0.0;-60.0;0.0;0.0;0.0;0.0;0.0;;;;;5.0;0;7800.0;;;;;;;;;;45.7265,5.077833;LYON-ST EXUPERY;3;Nuages couvrant plus de la moitié du ciel pendant une partie de la période considérée et couvrant la moitié du ciel, ou moins, pendant l’autre partie;3;8.5;1.1000000000000227;;10.400000000000034;;;235;5.077833;45.7265;Colombier-Saugnieu;69299;CC de l'Est Lyonnais (CCEL);246900575;Rhône;69;Auvergne-Rhône-Alpes;84
07481;2019-04-15T20:00:00+02:00;101440;-20.0;5;180;6.2;289.05;276.15;42;40000.0;3;Nuages couvrant plus de la moitié du ciel pendant toute la période considérée;2;90.0;0;;30;20;11;98620.0;;;-430.0;274.85;;291.05;;;;;9.7;10.3;-10.0;0;0.0;0.0;-60.0;0.0;0.0;0.0;0.0;0.0;;;;;7.0;0;8000.0;;;;;;;;;;45.7265,5.077833;LYON-ST EXUPERY;5;Nuages couvrant plus de la moitié du ciel pendant toute la période considérée;3;15.900000000000034;1.7000000000000455;;17.900000000000034;;;235;5.077833;45.7265;Colombier-Saugnieu;69299;CC de l'Est Lyonnais (CCEL);246900575;Rhône;69;Auvergne-Rhône-Alpes;84
07481;2019-04-16T08:00:00+02:00;101850;100.0;3;160;4.8;283.45;279.75;78;12000.0;61;Pluie;6;100.0;7;1750.0;35;;;98970.0;;;-220.0;283.45;;288.95;;;;;8.7;8.8;-10.0;2;0.0;0.0;-60.0;0.8;0.8;0.8;0.8;0.8;;;;;7.0;6;1500.0;;;;;;;;;;45.7265,5.077833;LYON-ST EXUPERY;3;Pluie;61;10.300000000000011;10.300000000000011;;15.800000000000011;;;235;5.077833;45.7265;Colombier-Saugnieu;69299;CC de l'Est Lyonnais (CCEL);246900575;Rhône;69;Auvergne-Rhône-Alpes;84
07481;2019-04-17T02:00:00+02:00;102120;0.0;4;150;2.7;282.65;280.05;84;20000.0;3;Nuages couvrant plus de la moitié du ciel pendant toute la période considérée;2;100.0;7;1750.0;35;;;99220.0;;;400.0;;;;;;;;4.1;4.8;-10.0;1;0.0;0.0;-60.0;0.0;0.0;0.0;0.2;3.4;;;;;7.0;6;1700.0;;;;;;;;;;45.7265,5.077833;LYON-ST EXUPERY;4;Nuages couvrant plus de la moitié du ciel pendant toute la période considérée;3;9.5;;;;;;235;5.077833;45.7265;Colombier-Saugnieu;69299;CC de l'Est Lyonnais (CCEL);246900575;Rhône;69;Auvergne-Rhône-Alpes;84
07481;2019-04-20T05:00:00+02:00;102520;-40.0;5;130;2.5;285.65;277.65;58;40000.0;1;Nuages couvrant plus de la moitié du ciel pendant une partie de la période considérée et couvrant la moitié du ciel, ou moins, pendant l’autre partie;1;50.0;4;3400.0;30;23;10;99640.0;;;200.0;;;;;;;;3.0;3.3;-10.0;0;0.0;0.0;-30.0;0.0;0.0;0.0;0.0;0.0;;;;;4.0;3;3400.0;;;;;;;;;;45.7265,5.077833;LYON-ST EXUPERY;5;Nuages couvrant plus de la moitié du ciel pendant une partie de la période considérée et couvrant la moitié du ciel, ou moins, pendant l’autre partie;1;12.5;;;;;;235;5.077833;45.7265;Colombier-Saugnieu;69299;CC de l'Est Lyonnais (CCEL);246900575;Rhône;69;Auvergne-Rhône-Alpes;84
07481;2019-04-21T11:00:00+02:00;101830;-10.0;8;140;2.0;288.05;281.25;64;30000.0;3;Nuages couvrant plus de la moitié du ciel pendant toute la période considérée;2;100.0;1;1750.0;35;27;17;98990.0;;;-620.0;;;;;;;;3.4;3.6;-10.0;0;0.0;0.0;-30.0;0.0;0.0;0.0;0.0;0.0;;;;;1.0;6;1980.0;5.0;3;3180.0;8.0;2;6900.0;;;;45.7265,5.077833;LYON-ST EXUPERY;8;Nuages couvrant plus de la moitié du ciel pendant toute la période considérée;3;14.900000000000034;;;;;;235;5.077833;45.7265;Colombier-Saugnieu;69299;CC de l'Est Lyonnais (CCEL);246900575;Rhône;69;Auvergne-Rhône-Alpes;84
07481;2019-02-17T16:00:00+01:00;102330;-190.0;6;180;7.3;290.05;271.85;29;40000.0;2;Nuages ne couvrant pas plus de la moitié du ciel pendant toute la période considérée;0;0.0;0;;30;20;10;99490.0;;;-340.0;;;;;;;;10.7;11.1;-10.0;0;0.0;0.0;-30.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;45.7265,5.077833;LYON-ST EXUPERY;6;Nuages ne couvrant pas plus de la moitié du ciel pendant toute la période considérée;2;16.900000000000034;;;;;;235;5.077833;45.7265;Colombier-Saugnieu;69299;CC de l'Est Lyonnais (CCEL);246900575;Rhône;69;Auvergne-Rhône-Alpes;84
07481;2019-02-19T01:00:00+01:00;102330;50.0;2;140;2.9;279.75;276.15;78;30000.0;2;Nuages ne couvrant pas plus de la moitié du ciel pendant toute la période considérée;0;40.0;0;8000.0;30;20;11;99390.0;;;-190.0;;;;;;;;3.9;5.2;-10.0;0;0.0;0.0;-60.0;0.0;0.0;0.0;0.0;0.0;;;;;3.0;0;8000.0;;;;;;;;;;45.7265,5.077833;LYON-ST EXUPERY;2;Nuages ne couvrant pas plus de la moitié du ciel pendant toute la période considérée;2;6.600000000000023;;;;;;235;5.077833;45.7265;Colombier-Saugnieu;69299;CC de l'Est Lyonnais (CCEL);246900575;Rhône;69;Auvergne-Rhône-Alpes;84
07481;2019-02-07T13:00:00+01:00;102050;-60.0;8;130;1.7;277.95;276.15;88;9000.0;21;Pluie;2;100.0;7;;38;;;99100.0;;;-670.0;;;;;;;;2.7;4.5;-10.0;1;0.0;0.0;-60.0;0.2;1.0;1.2;1.2;1.2;;;;;5.0;6;1300.0;7.0;6;2000.0;;;;;;;45.7265,5.077833;LYON-ST EXUPERY;8;Pluie;21;4.800000000000011;;;;;;235;5.077833;45.7265;Colombier-Saugnieu;69299;CC de l'Est Lyonnais (CCEL);246900575;Rhône;69;Auvergne-Rhône-Alpes;84
07481;2019-04-05T14:00:00+02:00;100300;-90.0;8;150;3.7;284.15;274.95;53;40000.0;2;Nuages couvrant plus de la moitié du ciel pendant toute la période considérée;2;60.0;1;1250.0;31;20;11;97460.0;;;80.0;;;;;;;;6.8;6.8;-10.0;0;0.0;0.0;-60.0;0.0;0.0;0.0;0.0;0.2;;;;;1.0;8;1000.0;5.0;0;9000.0;;;;;;;45.7265,5.077833;LYON-ST EXUPERY;8;Nuages couvrant plus de la moitié du ciel pendant toute la période considérée;2;11.0;;;;;;235;5.077833;45.7265;Colombier-Saugnieu;69299;CC de l'Est Lyonnais (CCEL);246900575;Rhône;69;Auvergne-Rhône-Alpes;84
07481;2019-04-26T23:00:00+02:00;102140;190.0;3;150;2.3;284.95;279.65;70;50000.0;3;Nuages couvrant plus de la moitié du ciel pendant toute la période considérée;2;90.0;5;1750.0;35;;;99260.0;;;620.0;;;;;;;;2.9;3.4;-10.0;0;0.0;0.0;-30.0;0.0;-0.1;-0.1;-0.1;12.6;;;;;5.0;6;1620.0;6.0;6;2000.0;;;;;;;45.7265,5.077833;LYON-ST EXUPERY;3;Nuages couvrant plus de la moitié du ciel pendant toute la période considérée;3;11.800000000000011;;;;;;235;5.077833;45.7265;Colombier-Saugnieu;69299;CC de l'Est Lyonnais (CCEL);246900575;Rhône;69;Auvergne-Rhône-Alpes;84
07481;2019-03-19T19:00:00+01:00;102700;130.0;3;350;7.0;282.25;272.65;51;35000.0;1;Nuages ne couvrant pas plus de la moitié du ciel pendant toute la période considérée;0;10.0;1;;35;20;10;99780.0;;;310.0;274.95;;284.65;;;;;9.6;10.8;-10.0;0;0.0;0.0;-60.0;0.0;0.0;0.0;0.0;0.0;;;;;1.0;6;1700.0;;;;;;;;;;45.7265,5.077833;LYON-ST EXUPERY;3;Nuages ne couvrant pas plus de la moitié du ciel pendant toute la période considérée;1;9.100000000000023;1.8000000000000114;;11.5;;;235;5.077833;45.7265;Colombier-Saugnieu;69299;CC de l'Est Lyonnais (CCEL);246900575;Rhône;69;Auvergne-Rhône-Alpes;84
07481;2018-12-26T07:00:00+01:00;103420;10.0;3;0;0.0;274.35;273.35;93;8000.0;2;Nuages couvrant plus de la moitié du ciel pendant toute la période considérée;2;100.0;8;250.0;36;;;100390.0;;;-90.0;273.75;;275.65;;;;;1.0;1.5;-10.0;1;0.0;0.0;-60.0;0.0;0.0;0.0;0.0;0.0;;;;;8.0;7;270.0;;;;;;;;;;45.7265,5.077833;LYON-ST EXUPERY;3;Nuages couvrant plus de la moitié du ciel pendant toute la période considérée;2;1.2000000000000455;0.6000000000000227;;2.5;;;235;5.077833;45.7265;Colombier-Saugnieu;69299;CC de l'Est Lyonnais (CCEL);246900575;Rhône;69;Auvergne-Rhône-Alpes;84
07481;2019-03-24T16:00:00+01:00;102200;-180.0;6;10;4.3;291.75;276.75;37;18000.0;2;Nuages ne couvrant pas plus de la moitié du ciel pendant toute la période considérée;0;0.0;0;;30;20;10;99390.0;;;-260.0;;;;;;;;7.0;7.0;-10.0;0;0.0;0.0;-30.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;45.7265,5.077833;LYON-ST EXUPERY;6;Nuages ne couvrant pas plus de la moitié du ciel pendant toute la période considérée;2;18.600000000000023;;;;;;235;5.077833;45.7265;Colombier-Saugnieu;69299;CC de l'Est Lyonnais (CCEL);246900575;Rhône;69;Auvergne-Rhône-Alpes;84
07481;2019-04-24T17:00:00+02:00;100390;-60.0;8;190;12.0;291.15;276.25;37;30000.0;3;Nuages couvrant plus de la moitié du ciel pendant toute la période considérée;2;90.0;1;;31;23;12;97620.0;;;680.0;;;;;;;;19.0;22.4;-10.0;0;0.0;0.0;-30.0;0.0;-0.1;0.4;0.4;0.4;;;;;1.0;8;1500.0;5.0;3;4600.0;5.0;0;7500.0;;;;45.7265,5.077833;LYON-ST EXUPERY;8;Nuages couvrant plus de la moitié du ciel pendant toute la période considérée;3;18.0;;;;;;235;5.077833;45.7265;Colombier-Saugnieu;69299;CC de l'Est Lyonnais (CCEL);246900575;Rhône;69;Auvergne-Rhône-Alpes;84
07481;2018-12-30T13:00:00+01:00;103550;-210.0;8;340;5.9;276.55;275.85;95;12000.0;3;Nuages couvrant plus de la moitié du ciel pendant toute la période considérée;2;100.0;8;150.0;36;;;100540.0;;;10.0;;;;;;;;7.8;8.7;-10.0;1;0.0;0.0;-60.0;0.0;0.0;0.0;-0.1;-0.1;;;;;8.0;7;150.0;;;;;;;;;;45.7265,5.077833;LYON-ST EXUPERY;8;Nuages couvrant plus de la moitié du ciel pendant toute la période considérée;3;3.400000000000034;;;;;;235;5.077833;45.7265;Colombier-Saugnieu;69299;CC de l'Est Lyonnais (CCEL);246900575;Rhône;69;Auvergne-Rhône-Alpes;84
07481;2019-01-02T10:00:00+01:00;103530;160.0;2;360;8.3;278.15;275.35;82;50000.0;1;Nuages couvrant plus de la moitié du ciel pendant une partie de la période considérée et couvrant la moitié du ciel, ou moins, pendant l’autre partie;1;50.0;4;450.0;38;20;10;100540.0;;;60.0;;;;;;;;11.2;12.1;-10.0;0;0.0;0.0;-30.0;0.0;-0.1;-0.1;-0.1;-0.1;;;;;2.0;8;400.0;4.0;6;1600.0;;;;;;;45.7265,5.077833;LYON-ST EXUPERY;2;Nuages couvrant plus de la moitié du ciel pendant une partie de la période considérée et couvrant la moitié du ciel, ou moins, pendant l’autre partie;1;5.0;;;;;;235;5.077833;45.7265;Colombier-Saugnieu;69299;CC de l'Est Lyonnais (CCEL);246900575;Rhône;69;Auvergne-Rhône-Alpes;84
07481;2019-01-05T10:00:00+01:00;103670;150.0;3;340;5.9;274.75;273.55;92;7000.0;3;Nuages couvrant plus de la moitié du ciel pendant toute la période considérée;2;100.0;8;250.0;35;;;100640.0;;;80.0;;;;;;;;7.9;8.5;-10.0;0;0.0;0.0;-30.0;0.0;0.0;0.0;0.0;0.0;;;;;6.0;6;240.0;7.0;6;700.0;;;;;;;45.7265,5.077833;LYON-ST EXUPERY;3;Nuages couvrant plus de la moitié du ciel pendant toute la période considérée;3;1.6000000000000227;;;;;;235;5.077833;45.7265;Colombier-Saugnieu;69299;CC de l'Est Lyonnais (CCEL);246900575;Rhône;69;Auvergne-Rhône-Alpes;84
